File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907161351Sant.001	12	12	1.207587	192.0	12	12	0.812095	69.1	171.027345	9.514705	71.178550	79.596648	3646129871	3483.535544	13.853056	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4606	40.3260	171.1330	52.0	3.030	304.80	15798.0137	4958	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	49821	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.287581	0.058090	0.175783	0.663932	0.000000	0.106413	0.050669	0.078545	0.354881	0.000000	0.288470	-0.017731	0.135359	1.130996	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161353Long.002	12	12	1.186621	290.6	12	12	0.785354	95.8	196.032465	2.046417	71.324503	79.388369	3646130003	3483.537072	13.889722	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3697	43.9154	194.1872	52.0	3.030	304.80	15798.0137	4800	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	49954	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.369682	0.067188	0.222785	0.692453	0.000000	0.160957	0.073807	0.117253	0.371223	0.000000	0.293152	-0.022541	0.135306	1.166639	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161355Down.003	12	12	1.207481	216.8	12	12	0.794135	87.3	195.924651	2.870551	71.627582	78.914198	3646130128	3483.538519	13.924444	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2623	43.5040	194.1872	52.0	3.030	304.80	15798.0137	4738	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	50078	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.296792	0.057231	0.181937	0.676698	0.000000	0.142594	0.066335	0.104371	0.365000	0.000000	0.288903	-0.017598	0.135854	1.129738	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161357ELAw.004	12	12	1.194045	251.4	12	12	0.790030	89.6	195.753895	4.508263	71.935373	78.434597	3646130253	3483.539965	13.959167	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0922	42.6862	194.1872	52.0	3.030	304.80	15798.0137	4714	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	50203	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.370648	0.067630	0.224524	0.691408	0.000000	0.148683	0.068589	0.108655	0.368631	0.000000	0.294099	-0.022451	0.136056	1.165196	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161359Spec.005	12	12	1.106427	306.7	12	12	0.768491	111.5	188.827698	21.374473	72.283644	77.895259	3646130387	3483.541516	13.996389	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1926	34.2954	188.8670	52.0	3.030	304.80	15798.0137	4705	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	50337	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.953879	0.166413	0.569999	0.702957	0.000000	0.228096	0.105215	0.166524	0.368664	0.000000	0.289632	-0.017212	0.136206	1.126370	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161402Palo.006	12	12	1.169345	302.7	12	12	0.776950	106.1	212.178265	1.696971	72.330885	77.815072	3646130524	3483.543102	14.034444	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4535	43.9894	211.0345	52.0	3.030	304.80	15798.0137	4683	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	50474	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.435599	0.084715	0.267948	0.674397	0.000000	0.194480	0.091124	0.142872	0.361883	0.000000	0.289290	-0.017536	0.135981	1.129068	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161404Mari.007	12	12	1.168409	338.0	12	12	0.771839	113.3	230.927060	2.327646	72.625037	77.357716	3646130654	3483.544606	14.070556	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1303	43.5622	229.6552	52.0	3.030	304.80	15798.0137	4687	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	50604	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.454711	0.071958	0.271318	0.726784	0.000000	0.191930	0.083232	0.137513	0.395032	0.000000	0.289538	-0.017730	0.136005	1.130465	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161406Down.008	12	12	1.162694	355.2	12	12	0.776584	114.2	230.796659	3.208512	72.947103	76.854669	3646130778	3483.546042	14.105000	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0004	43.1225	229.6552	52.0	3.030	304.80	15798.0137	4679	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	50729	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.513094	0.082295	0.304983	0.723624	0.000000	0.197359	0.085920	0.141514	0.393388	0.000000	0.289468	-0.017482	0.135994	1.128556	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161408Down.009	12	12	1.152778	327.6	12	12	0.772563	123.2	231.023731	4.295160	73.256268	76.371316	3646130903	3483.547488	14.139722	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2266	42.5779	229.6552	52.0	3.030	304.80	15798.0137	4665	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	50853	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.559528	0.087857	0.332738	0.728624	0.000000	0.216238	0.093770	0.154973	0.395048	0.000000	0.294081	-0.022639	0.135903	1.167083	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907161410West.010	12	12	1.146713	326.0	12	12	0.765190	137.7	240.326454	6.892929	73.575416	75.874258	3646131031	3483.548970	14.175278	197	2019	7	16	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4936	41.2291	237.6355	52.0	3.030	304.80	15798.0137	4680	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	50981	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.674265	0.101929	0.400841	0.737375	0.000000	0.262137	0.111653	0.187016	0.402587	0.000000	0.294143	-0.022335	0.136046	1.164442	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
