File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907011344Spec.001	12	12	1.140420	294.1	12	12	0.779253	100.8	188.835428	21.365180	69.106571	79.518272	3644833464	3468.530833	13.740000	182	2019	7	1	0	0	68	13	832.58	1.12	255	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2003	34.3000	187.0936	52.0	3.030	304.80	15798.0137	5825	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	49414	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.706656	0.114366	0.417894	0.721675	0.000000	0.175515	0.076236	0.125826	0.394639	0.000000	0.281556	-0.020106	0.130822	1.153805	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011542Font.002	12	12	1.088951	500.0	12	12	0.745477	181.6	105.157404	1.191169	83.846673	55.259895	3644840570	3468.613079	15.713889	182	2019	7	1	0	0	68	13	832.58	1.79	307	34.2210	-118.0570	1673	34.0695	-117.3900	340	31.1564	44.6424	105.5172	52.0	3.030	304.80	15798.0137	5381	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Fontana	Fontana	49560	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.986664	0.161621	0.589086	0.718319	0.000000	0.422369	0.182575	0.302376	0.396394	0.000000	0.298016	-0.026545	0.135745	1.195146	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011620Ranc.003	12	12	1.092630	483.9	12	12	0.741939	177.8	109.718820	1.658402	88.598384	47.692820	3644842816	3468.639074	16.337778	182	2019	7	1	0	0	70	19	833.19	2.91	6	34.2210	-118.0570	1673	34.0812	-117.5888	325	26.6125	44.4124	109.0640	52.0	3.030	304.80	15798.0137	6404	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	RanchoCucamunga	RanchoCucamunga	58767	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.972333	0.153893	0.578076	0.726792	0.000000	0.425373	0.183134	0.304276	0.398089	0.000000	0.291148	-0.016874	0.137458	1.123048	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011622Rive.004	12	12	1.108021	454.3	12	12	0.746318	174.4	115.982071	1.180558	88.869985	47.097980	3644842942	3468.640532	16.372778	182	2019	7	1	0	0	71	15	833.19	4.03	267	34.2210	-118.0570	1673	33.9508	-117.3924	265	20.3733	44.6526	115.2709	52.0	3.030	304.80	15798.0137	6377	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Riverside	Riverside	58893	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.818117	0.130916	0.486846	0.724175	0.000000	0.389059	0.167596	0.278187	0.397851	0.000000	0.301523	-0.026578	0.137621	1.193193	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011624Lake.005	12	12	1.113264	459.9	12	12	0.747069	167.1	122.733999	1.036132	89.076329	46.679730	3644843069	3468.642002	16.408056	182	2019	7	1	0	0	70	18	833.19	3.58	261	34.2210	-118.0570	1673	33.8772	-117.4158	403	13.6473	44.7214	121.4778	52.0	3.030	304.80	15798.0137	6369	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LakeMatt	LakeMatt	59019	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.776937	0.124230	0.461633	0.724367	0.000000	0.366326	0.156122	0.261076	0.402348	0.000000	0.296720	-0.021535	0.137908	1.156726	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011626Norc.006	12	12	1.105375	464.3	12	12	0.744367	173.2	122.632208	1.683509	89.353596	46.379987	3644843193	3468.643437	16.442500	182	2019	7	1	0	0	70	17	833.19	1.12	244	34.2210	-118.0570	1673	33.9618	-117.5725	190	13.7487	44.3978	121.4778	52.0	3.030	304.80	15798.0137	6388	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Norco	Norco	59143	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.882164	0.134728	0.520046	0.735064	0.000000	0.389857	0.163754	0.276587	0.408419	0.000000	0.291918	-0.016521	0.137901	1.119987	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011628Pomo.007	12	12	1.126169	360.6	12	12	0.757947	155.2	122.821635	2.288178	89.635483	46.073690	3644843318	3468.644884	16.477222	182	2019	7	1	0	0	70	19	833.19	2.01	290	34.2210	-118.0570	1673	34.0434	-117.7246	253	13.5600	44.0953	121.4778	52.0	3.030	304.80	15798.0137	6367	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Pomona	Pomona	59268	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.688195	0.108189	0.407176	0.728334	0.000000	0.321067	0.134039	0.227533	0.410957	0.000000	0.301715	-0.025792	0.137990	1.186771	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011630210B.008	12	12	1.134711	286.7	12	12	0.761890	132.1	122.970306	4.091714	89.919809	45.760716	3644843443	3468.646331	16.511944	182	2019	7	1	0	0	71	19	833.19	2.24	122	34.2210	-118.0570	1673	34.1196	-117.8678	217	13.4119	43.1934	121.4778	52.0	3.030	304.80	15798.0137	6363	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	210Bend	210Bend	59394	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.570100	0.089009	0.337832	0.729972	0.000000	0.252386	0.104808	0.178381	0.413160	0.000000	0.296927	-0.021237	0.137840	1.153974	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011633Spec.009	12	12	1.060592	434.8	12	12	0.738480	239.8	188.835629	21.365178	90.248060	45.424607	3644843586	3468.647986	16.551667	182	2019	7	1	0	0	72	16	833.19	0.89	93	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2005	34.3000	187.0936	52.0	3.030	304.80	15798.0137	6385	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	59536	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	3.998077	0.663017	2.358666	0.715526	0.000000	0.915925	0.406070	0.661115	0.385673	0.000000	0.302173	-0.025590	0.138487	1.185086	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011635Coro.010	12	12	1.131856	369.8	12	12	0.750901	152.1	132.940190	1.396791	90.482182	44.561010	3644843726	3468.649606	16.590556	182	2019	7	1	0	0	71	19	833.19	1.57	305	34.2210	-118.0570	1673	33.8676	-117.6008	261	3.4803	44.5266	133.8916	52.0	3.030	304.80	15798.0137	6389	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Corona	Corona	59677	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.651251	0.112533	0.391654	0.705358	0.000000	0.322123	0.140959	0.231518	0.391215	0.000000	0.302054	-0.025639	0.138242	1.185553	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907011637Nort.011	12	12	1.149393	321.2	12	12	0.764206	134.0	146.838861	1.899811	90.682996	44.260248	3644843855	3468.651100	16.626389	182	2019	7	1	0	0	72	18	833.19	1.12	226	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3650	44.2382	145.4187	52.0	3.030	304.80	15798.0137	6391	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	59805	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.564619	0.095907	0.339193	0.709642	0.000000	0.266360	0.117687	0.191940	0.387124	0.000000	0.296642	-0.021016	0.137850	1.152293	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190701163960In.012	12	12	1.163705	253.0	12	12	0.763508	122.1	146.696615	3.019355	91.060401	43.918761	3644843980	3468.652546	16.661111	182	2019	7	1	0	0	71	17	833.19	4.03	275	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2233	43.6789	145.4187	52.0	3.030	304.80	15798.0137	6371	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	59930	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.472988	0.084660	0.286067	0.696380	0.000000	0.237685	0.105868	0.171741	0.383688	0.000000	0.297191	-0.020993	0.138136	1.151863	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
