File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907021432Nort.011	12	12	1.134764	406.9	12	12	0.753320	135.7	146.838761	1.897412	75.048852	70.100323	3644922721	3469.563900	14.533611	183	2019	7	2	0	0	65	27	831.36	4.92	268	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3649	44.2394	144.5320	52.0	3.030	304.80	15798.0137	6405	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	52275	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.687276	0.117990	0.408889	0.706994	0.000000	0.276012	0.123994	0.199860	0.380040	0.000000	0.283908	-0.024855	0.129585	1.192107	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190702143460In.012	12	12	1.161666	280.6	12	12	0.766151	118.4	146.689688	3.034201	75.296164	69.733300	3644922846	3469.565347	14.568333	183	2019	7	2	0	0	65	27	831.36	3.58	291	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2164	43.6715	144.5320	52.0	3.030	304.80	15798.0137	6387	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	52400	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.484182	0.087285	0.292164	0.694565	0.000000	0.229630	0.104063	0.166874	0.376295	0.000000	0.284432	-0.024921	0.129836	1.191897	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021436Sant.013	12	12	1.165058	262.3	12	12	0.780579	103.0	146.776522	5.924025	75.551369	69.347649	3644922974	3469.566829	14.603889	183	2019	7	2	0	0	65	27	831.36	4.03	282	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.3029	42.2263	145.4187	52.0	3.030	304.80	15798.0137	6412	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	52528	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.451200	0.077775	0.271345	0.705982	0.000000	0.185846	0.083549	0.134597	0.379726	0.000000	0.278951	-0.020577	0.129407	1.159287	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021438OCai.014	12	12	1.146571	376.2	12	12	0.762424	127.2	163.477755	1.513037	75.702338	68.934272	3644923104	3469.568333	14.640000	183	2019	7	2	0	0	65	28	831.36	2.24	296	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9400	44.3643	161.3793	52.0	3.030	304.80	15798.0137	6401	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	52659	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.589045	0.098859	0.351544	0.712600	0.000000	0.243828	0.109147	0.176538	0.381560	0.000000	0.283862	-0.024531	0.129755	1.189022	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021440Ange.015	12	12	1.148133	346.0	12	12	0.764465	122.9	160.882690	1.961962	75.987349	68.499972	3644923229	3469.569780	14.674722	183	2019	7	2	0	0	65	27	831.36	2.91	280	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3549	44.1518	161.3793	52.0	3.030	304.80	15798.0137	6400	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	52783	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.556905	0.094561	0.333715	0.709741	0.000000	0.235722	0.105974	0.170680	0.379719	0.000000	0.293019	-0.034116	0.129498	1.263551	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021442Spec.016	12	12	1.063787	414.2	12	12	0.739638	162.6	188.835127	21.370584	76.342596	68.077013	3644923367	3469.571377	14.713056	183	2019	7	2	0	0	65	27	831.36	2.68	306	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2000	34.2973	187.9803	52.0	3.030	304.80	15798.0137	6414	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	52922	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.877246	0.315062	1.116575	0.712580	0.000000	0.442906	0.200623	0.321614	0.376489	0.000000	0.288398	-0.029749	0.129385	1.229728	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021445Hunt.017	12	12	1.147835	375.0	12	12	0.766421	121.9	172.198342	1.702830	76.456733	67.671346	3644923503	3469.572951	14.750833	183	2019	7	2	0	0	65	27	831.50	2.46	320	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6271	44.2258	172.9064	52.0	3.030	304.80	15798.0137	6405	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	53058	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.595145	0.102422	0.355746	0.706386	0.000000	0.236114	0.105820	0.171008	0.381050	0.000000	0.288301	-0.030269	0.129152	1.234751	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021447LaMi.018	12	11	1.224767	303.4	12	12	0.769887	113.9	172.327036	2.691271	76.766029	67.232113	3644923628	3469.574398	14.785556	183	2019	7	2	0	0	65	27	831.50	2.01	284	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7553	43.7309	172.9064	52.0	3.030	304.80	15798.0137	6392	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	53183	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.528257	0.091406	0.317546	0.704932	0.000000	0.212684	0.095871	0.154297	0.378557	0.000000	0.283219	-0.026063	0.128752	1.202604	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021449605a.019	12	11	1.189526	262.3	12	12	0.773484	105.4	172.042845	4.281870	77.057780	66.796748	3644923754	3469.575856	14.820556	183	2019	7	2	0	0	65	27	831.53	2.46	308	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4722	42.9371	172.9064	52.0	3.030	304.80	15798.0137	6417	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	53308	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.463220	0.082097	0.279034	0.699057	0.000000	0.192289	0.086928	0.139533	0.377346	0.000000	0.278499	-0.021166	0.128970	1.164511	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021451Sant.020	12	12	1.167186	270.8	12	12	0.781030	97.0	171.030959	9.541868	77.353499	66.354717	3644923882	3469.577338	14.856111	183	2019	7	2	0	0	66	26	831.50	1.12	291	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4642	40.3124	175.5665	52.0	3.030	304.80	15798.0137	6391	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	53436	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.493491	0.088166	0.297123	0.696879	0.000000	0.174696	0.080057	0.127388	0.371491	0.000000	0.283516	-0.024745	0.129456	1.191162	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021453Long.021	12	12	1.158113	346.1	12	12	0.763578	117.8	196.032866	2.046412	77.407979	66.100568	3644924015	3469.578877	14.893056	183	2019	7	2	0	0	66	27	831.53	2.68	296	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3701	43.9154	195.0739	52.0	3.030	304.80	15798.0137	6394	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	53569	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.570047	0.098473	0.341022	0.705407	0.000000	0.223695	0.100963	0.162455	0.378035	0.000000	0.279111	-0.020224	0.129577	1.156245	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021455Down.022	12	12	1.162651	291.1	12	12	0.774832	107.6	195.917423	2.845240	77.720329	65.627738	3644924139	3469.580313	14.927500	183	2019	7	2	0	0	66	26	831.53	1.34	330	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2551	43.5167	195.0739	52.0	3.030	304.80	15798.0137	6398	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	53694	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.484253	0.086081	0.291767	0.698141	0.000000	0.201395	0.091709	0.146425	0.374216	0.000000	0.283488	-0.025595	0.129248	1.198472	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021457ELAw.023	12	11	1.178322	291.5	12	12	0.767808	108.9	195.758312	4.512408	78.044734	65.143846	3644924265	3469.581771	14.962500	183	2019	7	2	0	0	65	27	831.53	2.91	278	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0966	42.6841	195.0739	52.0	3.030	304.80	15798.0137	6413	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	53819	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.532937	0.092757	0.319678	0.703478	0.000000	0.203643	0.092482	0.148181	0.375377	0.000000	0.283638	-0.025488	0.129258	1.197569	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021459Spec.024	12	12	1.066774	420.4	12	12	0.736082	177.2	188.830409	21.347441	78.419815	64.611724	3644924398	3469.583310	14.999444	183	2019	7	2	0	0	65	27	831.53	1.34	299	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1953	34.3089	189.7537	52.0	3.030	304.80	15798.0137	6388	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	53953	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.245057	0.388196	1.326674	0.705189	0.000000	0.519428	0.234110	0.376830	0.378639	0.000000	0.279138	-0.020350	0.129432	1.157283	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021502Palo.025	12	12	1.146722	370.3	12	12	0.768034	131.2	212.178666	1.700966	78.355019	64.480131	3644924536	3469.584907	15.037778	183	2019	7	2	0	0	65	28	831.53	2.01	9	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4539	43.9874	211.0345	52.0	3.030	304.80	15798.0137	6379	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	54090	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.685072	0.118557	0.411741	0.704969	0.000000	0.268323	0.121348	0.195006	0.377181	0.000000	0.278894	-0.021016	0.129214	1.162998	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021504Mari.026	12	11	1.163430	347.5	12	12	0.756743	131.6	230.927361	2.328442	78.683680	64.029907	3644924666	3469.586412	15.073889	183	2019	7	2	0	0	67	26	831.53	1.79	303	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1306	43.5618	228.7685	52.0	3.030	304.80	15798.0137	6400	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	54220	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.625865	0.102775	0.375257	0.717954	0.000000	0.267719	0.120557	0.194101	0.379018	0.000000	0.283691	-0.024494	0.129517	1.188879	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021506Down.027	12	12	1.146778	325.1	12	12	0.760364	123.8	230.800273	3.211071	79.010612	63.516848	3644924791	3469.587859	15.108611	183	2019	7	2	0	0	66	26	831.53	3.13	291	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0040	43.1212	228.7685	52.0	3.030	304.80	15798.0137	6373	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	54345	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.562706	0.097794	0.338956	0.703895	0.000000	0.246814	0.112119	0.179464	0.375268	0.000000	0.279304	-0.020285	0.129524	1.156639	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021508Down.028	12	12	1.136776	319.1	12	12	0.759399	127.8	231.016102	4.265045	79.320078	63.025978	3644924916	3469.589306	15.143333	183	2019	7	2	0	0	65	27	831.53	2.24	331	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2190	42.5930	228.7685	52.0	3.030	304.80	15798.0137	6360	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	54470	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.610845	0.103310	0.367312	0.710703	0.000000	0.260252	0.117664	0.188978	0.377301	0.000000	0.283918	-0.025502	0.129358	1.197359	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021510West.029	12	12	1.139485	312.2	12	12	0.755803	142.7	240.322137	6.885373	79.643777	62.526918	3644925043	3469.590775	15.178611	183	2019	7	2	0	0	66	25	831.53	0.45	290	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4893	41.2329	237.6355	52.0	3.030	304.80	15798.0137	6404	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	54598	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.734545	0.125965	0.443823	0.707238	0.000000	0.314207	0.143089	0.228481	0.374194	0.000000	0.279287	-0.020573	0.129477	1.159050	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021512Sant.030	12	12	1.145442	335.7	12	12	0.757284	135.0	249.527586	1.969962	79.717986	62.348883	3644925173	3469.592280	15.214722	183	2019	7	2	0	0	67	25	831.53	3.36	323	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6594	43.6466	247.3892	52.0	3.030	304.80	15798.0137	6380	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	54727	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.596468	0.103031	0.359657	0.705439	0.000000	0.280026	0.127565	0.203833	0.374052	0.000000	0.288235	-0.029893	0.129357	1.231585	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907021515Spec.031	12	12	1.059118	406.7	12	12	0.739842	188.2	188.835127	21.363784	80.274792	61.504305	3644925316	3469.593935	15.254444	183	2019	7	2	0	0	66	25	831.53	1.79	287	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2000	34.3007	189.7537	52.0	3.030	304.80	15798.0137	6375	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	54870	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.547451	0.432494	1.512843	0.709789	0.000000	0.587379	0.266309	0.426952	0.376100	0.000000	0.283779	-0.025019	0.129575	1.193230	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
