File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907111457Coro.001	12	12	1.142581	344.5	12	12	0.747257	152.7	133.151301	2.487560	78.878072	65.617703	3645701832	3478.581389	14.953333	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8676	-117.6008	261	3.2700	43.9808	132.1182	52.0	3.030	304.80	15798.0137	5063	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Corona	Corona	53790	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.571103	0.101807	0.347345	0.697428	0.000000	0.353338	0.164797	0.259169	0.363884	0.000000	0.295372	-0.020840	0.137307	1.151762	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111459Nort.002	12	12	1.153426	338.5	12	12	0.756392	125.7	146.843178	1.893382	79.053990	65.319970	3645701962	3478.582894	14.989444	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3693	44.2414	145.4187	52.0	3.030	304.80	15798.0137	5049	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	53920	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.524284	0.096314	0.317009	0.689651	0.000000	0.262732	0.123781	0.193179	0.359498	0.000000	0.290569	-0.016414	0.137352	1.119745	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190711150160In.003	12	12	1.164109	254.8	12	12	0.763090	120.8	146.642608	2.892313	79.317545	64.956923	3645702087	3478.584340	15.024167	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.1695	43.7426	145.4187	52.0	3.030	304.80	15798.0137	5053	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	54046	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.443805	0.082843	0.270193	0.685432	0.000000	0.248373	0.116569	0.182517	0.361165	0.000000	0.290745	-0.016227	0.137394	1.118229	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111503Sant.004	12	12	1.173186	253.9	12	12	0.773053	98.5	147.066335	5.982093	79.584909	64.576621	3645702214	3478.585810	15.059444	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.5916	42.1963	145.4187	52.0	3.030	304.80	15798.0137	5056	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	54172	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.428949	0.077106	0.259033	0.695343	0.000000	0.185179	0.086018	0.135594	0.365640	0.000000	0.290650	-0.016304	0.137438	1.118867	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111505OCai.005	12	12	1.121752	468.6	12	12	0.755652	143.0	163.477955	1.513035	79.695866	64.125666	3645702344	3478.587315	15.095556	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9402	44.3643	162.2660	52.0	3.030	304.80	15798.0137	5044	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	54302	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.736940	0.125530	0.439599	0.708951	0.000000	0.300920	0.138412	0.219751	0.369899	0.000000	0.290820	-0.015955	0.137452	1.116102	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111507Ange.006	12	12	1.156302	411.9	12	12	0.777788	133.9	160.880682	1.996980	79.995376	63.696971	3645702468	3478.588750	15.130000	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3529	44.1343	162.2660	52.0	3.030	304.80	15798.0137	5047	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	54426	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.664953	0.112721	0.397039	0.710128	0.000000	0.278336	0.128146	0.203225	0.369489	0.000000	0.290786	-0.016935	0.137044	1.123687	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111510Spec.007	12	12	1.094398	474.7	12	11	0.814860	168.3	188.835629	21.366978	80.408499	63.281258	3645702611	3478.590405	15.169722	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2005	34.2991	187.9803	52.0	3.030	304.80	15798.0137	5045	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	54565	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.243864	0.399667	1.333875	0.697669	0.000000	0.537802	0.253325	0.395223	0.359588	0.000000	0.296218	-0.022328	0.137125	1.163045	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111512Hunt.008	12	12	1.143520	445.8	12	12	0.790744	135.0	172.198342	1.699430	80.467839	62.847192	3645702743	3478.591933	15.206389	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6271	44.2275	172.0197	52.0	3.030	304.80	15798.0137	5055	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	54701	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.704257	0.120719	0.420221	0.707376	0.000000	0.282132	0.129959	0.205973	0.369275	0.000000	0.295691	-0.021582	0.137191	1.157711	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111514LaMi.009	12	12	1.176886	259.1	12	12	0.770428	106.9	172.332256	2.697016	80.802107	62.415261	3645702868	3478.593380	15.241111	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7605	43.7280	172.0197	52.0	3.030	304.80	15798.0137	5057	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	54826	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.408890	0.077112	0.250276	0.682685	0.000000	0.203944	0.095604	0.149639	0.361680	0.000000	0.294790	-0.020699	0.137167	1.150832	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907111516605a.010	12	12	1.182715	230.4	12	12	0.776424	101.2	172.057400	4.323916	81.110322	61.985950	3645702993	3478.594826	15.275833	192	2019	7	11	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4867	42.9160	172.0197	52.0	3.030	304.80	15798.0137	5056	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	54951	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.392761	0.074341	0.239663	0.681734	0.000000	0.190576	0.089624	0.140018	0.360286	0.000000	0.299477	-0.025382	0.136925	1.185131	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
