File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907091431Sant.011	12	11	1.219497	398.2	12	12	0.764245	130.5	171.044310	9.510329	75.469646	70.873678	3645527505	3476.563715	14.529167	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4775	40.3281	172.0197	52.0	3.030	304.80	15798.0137	5046	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	52254	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.938113	0.164000	0.562024	0.702402	0.000000	0.293529	0.137387	0.215562	0.362336	0.000000	0.283283	-0.030913	0.126310	1.244891	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091434Long.012	12	10	1.203315	398.6	12	12	0.752491	134.2	196.033167	2.047408	75.560535	70.625533	3645527640	3476.565278	14.566667	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3704	43.9149	194.1872	52.0	3.030	304.80	15798.0137	5043	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	52387	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.865016	0.156970	0.519883	0.692886	0.000000	0.309406	0.146028	0.227711	0.358740	0.000000	0.283448	-0.030187	0.126790	1.238063	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091436Down.013	12	10	1.217748	395.0	12	12	0.763548	133.8	195.924450	2.864753	75.870880	70.146028	3645527766	3476.566736	14.601667	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2621	43.5069	194.1872	52.0	3.030	304.80	15798.0137	5041	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	52514	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.876869	0.158287	0.524767	0.694156	0.000000	0.307213	0.144374	0.225488	0.360594	0.000000	0.274428	-0.020962	0.126778	1.165411	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091438ELAw.014	12	10	1.295555	384.5	12	12	0.768965	130.5	195.756304	4.512033	76.186052	69.665228	3645527891	3476.568183	14.636389	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0946	42.6843	194.1872	52.0	3.030	304.80	15798.0137	5040	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	52640	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.880243	0.157364	0.529774	0.696781	0.000000	0.299170	0.140987	0.220205	0.359367	0.000000	0.278467	-0.025506	0.126455	1.201489	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091440Spec.015	12	11	1.165046	398.2	12	12	0.751844	138.0	188.827196	21.371879	76.552633	69.124565	3645528026	3476.569745	14.673889	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1921	34.2967	188.8670	52.0	3.030	304.80	15798.0137	5044	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	52775	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.333083	0.239462	0.796299	0.695417	0.000000	0.349367	0.164618	0.257051	0.359475	0.000000	0.283159	-0.030507	0.126505	1.241699	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091442Palo.016	12	10	1.200333	396.7	12	12	0.755463	143.4	212.178265	1.700771	76.526095	69.010843	3645528163	3476.571331	14.711944	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4535	43.9875	211.0345	52.0	3.030	304.80	15798.0137	5057	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	52912	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.895097	0.153812	0.535052	0.706743	0.000000	0.326772	0.150132	0.238531	0.370387	0.000000	0.273951	-0.021460	0.126447	1.169997	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091444Mari.017	12	12	1.090449	532.1	12	12	0.741490	160.4	230.927261	2.328043	76.842582	68.554564	3645528294	3476.572847	14.748333	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1305	43.5620	228.7685	52.0	3.030	304.80	15798.0137	5041	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	53043	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.220836	0.210979	0.729280	0.705328	0.000000	0.412303	0.192475	0.302399	0.363488	0.000000	0.278566	-0.026187	0.126332	1.207297	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091446Down.018	12	11	1.137694	522.2	12	12	0.746568	163.8	230.800373	3.214270	77.166428	68.042936	3645528419	3476.574294	14.783056	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0041	43.1196	228.7685	52.0	3.030	304.80	15798.0137	5045	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	53168	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.332798	0.231448	0.795726	0.704117	0.000000	0.433034	0.202572	0.317657	0.362582	0.000000	0.278637	-0.026094	0.126353	1.206547	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091449Down.019	12	10	1.237127	485.3	12	12	0.759168	163.2	231.025237	4.307343	77.473781	67.553783	3645528544	3476.575741	14.817778	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2281	42.5718	228.7685	52.0	3.030	304.80	15798.0137	5040	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	53293	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.336090	0.231486	0.796069	0.704628	0.000000	0.428912	0.200441	0.314391	0.363014	0.000000	0.274266	-0.020872	0.126685	1.164750	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091451West.020	12	10	1.269936	479.9	12	12	0.757895	162.8	240.322137	6.886173	77.795087	67.052400	3645528672	3476.577222	14.853333	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4893	41.2325	237.6355	52.0	3.030	304.80	15798.0137	5053	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	53421	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.419716	0.248933	0.849604	0.701735	0.000000	0.447596	0.210247	0.328665	0.360780	0.000000	0.274552	-0.021077	0.126802	1.166315	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091453Sant.021	12	12	1.097711	530.3	12	12	0.748180	164.9	249.527787	1.968960	77.877740	66.878068	3645528802	3476.578727	14.889444	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6596	43.6471	247.3892	52.0	3.030	304.80	15798.0137	5057	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	53551	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.232716	0.221038	0.739340	0.695911	0.000000	0.440310	0.209069	0.324672	0.356101	0.000000	0.274507	-0.021045	0.126874	1.166081	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091455Spec.022	12	12	1.088270	496.4	12	12	0.742828	165.7	188.835428	21.364580	78.424588	66.034539	3645528945	3476.580382	14.929167	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2003	34.3003	189.7537	52.0	3.030	304.80	15798.0137	5055	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	53694	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.905082	0.340949	1.137329	0.696548	0.000000	0.482209	0.226969	0.354448	0.359897	0.000000	0.274368	-0.020763	0.126887	1.163752	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091458Glen.023	12	11	1.140850	536.6	12	12	0.741118	175.3	249.508111	4.056735	78.578766	65.743447	3645529087	3476.582025	14.968611	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1540	-118.2730	160	-112.6400	42.6033	247.3892	52.0	3.030	304.80	15798.0137	5051	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Glendale	Glendale	53836	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.380576	0.206064	0.812907	0.740370	0.000000	0.436409	0.188928	0.312724	0.395754	0.000000	0.274099	-0.021407	0.126445	1.169439	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091500Univ.024	12	12	1.114473	574.9	12	12	0.744794	181.4	252.603899	3.004544	78.789021	65.387856	3645529213	3476.583484	15.003611	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1430	-118.3570	172	-115.7239	43.1160	250.0493	52.0	3.030	304.80	15798.0137	5050	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	UniversalCityNew	UniversalCityNew	53962	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.409415	0.216630	0.829387	0.733637	0.000000	0.458808	0.200902	0.329825	0.390935	0.000000	0.274385	-0.021021	0.126744	1.165937	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091502Sher.025	12	11	1.139437	536.6	12	12	0.744361	176.1	258.921258	2.516963	79.028194	65.001372	3645529339	3476.584942	15.038611	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1631	-118.4107	202	-122.0170	43.3349	256.2562	52.0	3.030	304.80	15798.0137	5050	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ShermanOaks	ShermanOaks	54088	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.381852	0.229263	0.819643	0.715553	0.000000	0.466247	0.211795	0.339239	0.375275	0.000000	0.278830	-0.025752	0.126663	1.203709	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091504Wood.026	12	12	1.100977	539.6	12	12	0.738607	167.2	264.658087	1.602055	79.200695	64.723171	3645529466	3476.586412	15.073889	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1777	-118.6007	259	-127.7318	43.7728	263.3498	52.0	3.030	304.80	15798.0137	5049	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WoodlandHills	WoodlandHills	54215	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.195865	0.214891	0.716747	0.695406	0.000000	0.441371	0.208307	0.325027	0.358731	0.000000	0.274079	-0.021115	0.126577	1.166955	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091506VanN.027	12	12	1.086246	547.2	12	12	0.739499	169.6	266.861749	2.021863	79.515700	64.213555	3645529590	3476.587847	15.108333	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2008	-118.4956	231	-129.9270	43.5562	264.2365	52.0	3.030	304.80	15798.0137	5048	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	VanNuysAirPort	VanNuysAirPort	54340	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.281750	0.227952	0.769188	0.698059	0.000000	0.458264	0.216492	0.337382	0.358302	0.000000	0.273967	-0.021513	0.126424	1.170443	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091508Cano.028	12	12	1.114646	510.4	12	12	0.745376	162.0	268.348558	1.658157	79.725244	63.869676	3645529715	3476.589294	15.143056	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2072	-118.5950	246	-131.4081	43.7338	266.8965	52.0	3.030	304.80	15798.0137	5051	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	CanogaPark	CanogaPark	54464	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.104103	0.194839	0.665695	0.699949	0.000000	0.417419	0.197645	0.307655	0.357299	0.000000	0.274104	-0.021101	0.126494	1.166805	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091510Nort.029	12	12	1.136941	501.9	12	12	0.747925	164.0	270.480947	1.821112	80.012337	63.403442	3645529840	3476.590741	15.177778	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2232	-118.5464	240	-133.5323	43.6466	267.7833	52.0	3.030	304.80	15798.0137	5049	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Northridge	Northridge	54589	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.213489	0.209181	0.728220	0.705951	0.000000	0.425196	0.200165	0.312606	0.359833	0.000000	0.274106	-0.021398	0.126443	1.169358	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091513Spec.030	12	12	1.062681	521.7	12	12	0.737442	180.5	188.835428	21.365780	80.552555	62.505982	3645529987	3476.592442	15.218611	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2003	34.2997	188.8670	52.0	3.030	304.80	15798.0137	5035	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	54736	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.338970	0.418598	1.393015	0.696436	0.000000	0.584215	0.275029	0.429652	0.359832	0.000000	0.274250	-0.021266	0.126498	1.168127	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907091515Font.031	12	12	1.040745	955.0	12	12	0.717140	269.7	105.157806	1.192570	81.097554	61.491602	3645530132	3476.594120	15.258889	190	2019	7	9	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0695	-117.3900	340	31.1560	44.6417	105.5172	52.0	3.030	304.80	15798.0137	5029	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Fontana	Fontana	54881	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.749287	0.457381	1.636882	0.714769	0.000000	1.004768	0.461441	0.732671	0.370567	0.000000	0.279180	-0.025170	0.127001	1.198220	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
