File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907041407Nort.011	12	12	1.110918	449.0	12	12	0.749187	144.4	146.838761	1.899812	72.156189	75.179460	3645094037	3471.546725	14.121389	185	2019	7	4	0	0	62	31	829.23	0.67	298	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3649	44.2382	144.5320	52.0	3.030	304.80	15798.0137	6366	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	50801	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.904352	0.164927	0.544869	0.691574	0.000000	0.340157	0.159800	0.249836	0.360742	0.000000	0.273782	-0.022046	0.126014	1.175162	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190704140960In.012	12	12	1.103730	452.5	12	12	0.749079	146.5	146.694105	3.013572	72.394250	74.810702	3645094162	3471.548171	14.156111	185	2019	7	4	0	0	62	29	829.23	0.89	303	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2208	43.6818	144.5320	52.0	3.030	304.80	15798.0137	6329	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	50926	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.038002	0.183000	0.623645	0.700300	0.000000	0.354029	0.165510	0.259769	0.362844	0.000000	0.283219	-0.031257	0.125954	1.248157	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041411Sant.013	12	11	1.165986	402.8	12	12	0.755457	140.0	146.799811	5.934471	72.640685	74.428154	3645094289	3471.549641	14.191389	185	2019	7	4	0	0	62	30	829.23	1.12	50	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.3261	42.2210	144.5320	52.0	3.030	304.80	15798.0137	6375	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	51053	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.045470	0.191868	0.627706	0.689852	0.000000	0.332616	0.156881	0.244674	0.359014	0.000000	0.278898	-0.026473	0.126112	1.209602	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041413OCai.014	12	12	1.136356	375.1	12	12	0.761231	129.0	163.477353	1.508840	72.840446	74.043083	3645094419	3471.551146	14.227500	185	2019	7	4	0	0	63	34	829.23	0.45	134	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9396	44.3664	162.2660	52.0	3.030	304.80	15798.0137	6330	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	51183	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.686199	0.126485	0.414611	0.688797	0.000000	0.278933	0.130440	0.204550	0.362736	0.000000	0.274077	-0.021990	0.126227	1.174470	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041415Ange.015	12	12	1.118511	417.8	12	12	0.751239	136.7	160.879778	1.950188	73.117577	73.608539	3645094544	3471.552593	14.262222	185	2019	7	4	0	0	64	27	829.23	2.46	231	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3520	44.1577	162.2660	52.0	3.030	304.80	15798.0137	6358	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	51308	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.822753	0.145615	0.494241	0.699295	0.000000	0.306119	0.142263	0.224156	0.365446	0.000000	0.278762	-0.026131	0.126377	1.206775	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041418Spec.016	12	12	1.076633	354.8	12	12	0.751927	137.5	188.835729	21.360377	73.431431	73.172839	3645094681	3471.554178	14.300278	185	2019	7	4	0	0	63	25	829.23	2.91	271	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2006	34.3024	187.9803	52.0	3.030	304.80	15798.0137	6360	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	51445	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.411345	0.241664	0.843026	0.707631	0.000000	0.326318	0.151353	0.238828	0.366288	0.000000	0.283429	-0.030874	0.126345	1.244383	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041420Hunt.017	12	10	1.175512	371.6	12	12	0.758472	135.8	172.198342	1.701430	73.603054	72.795114	3645094818	3471.555764	14.338333	185	2019	7	4	0	0	62	31	829.23	1.79	16	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6271	44.2265	172.9064	52.0	3.030	304.80	15798.0137	6324	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	51581	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.784902	0.138256	0.473594	0.700432	0.000000	0.299474	0.139407	0.219220	0.364700	0.000000	0.274321	-0.021857	0.126222	1.173156	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041422LaMi.018	12	11	1.153162	369.0	12	12	0.764143	130.6	172.333059	2.726608	73.894490	72.355361	3645094942	3471.557199	14.372778	185	2019	7	4	0	0	63	26	829.23	1.34	254	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7613	43.7132	172.9064	52.0	3.030	304.80	15798.0137	6370	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	51706	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.804857	0.144408	0.484250	0.695732	0.000000	0.289249	0.134998	0.212244	0.363555	0.000000	0.273929	-0.022172	0.125898	1.176145	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041424605a.019	12	10	1.146943	366.9	12	12	0.753714	134.9	172.055092	4.327941	74.174961	71.922788	3645095067	3471.558646	14.407500	185	2019	7	4	0	0	63	28	829.23	1.79	352	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4844	42.9140	172.9064	52.0	3.030	304.80	15798.0137	6326	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	51831	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.942778	0.166347	0.568039	0.700039	0.000000	0.314035	0.147315	0.230726	0.361367	0.000000	0.273980	-0.022221	0.126017	1.176536	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041426Sant.020	12	10	1.183217	415.6	12	12	0.757746	143.4	171.044611	9.508326	74.461921	71.480624	3645095195	3471.560127	14.443056	185	2019	7	4	0	0	63	27	829.23	2.01	307	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4778	40.3291	172.0197	52.0	3.030	304.80	15798.0137	6370	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	51959	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.176459	0.200043	0.699619	0.709372	0.000000	0.336121	0.153705	0.244738	0.372378	0.000000	0.278525	-0.026838	0.125894	1.213399	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041428Long.021	12	11	1.152681	397.4	12	12	0.756942	136.7	196.032665	2.044014	74.551989	71.246107	3645095328	3471.561667	14.480000	185	2019	7	4	0	0	63	27	829.23	2.68	280	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3699	43.9166	194.1872	52.0	3.030	304.80	15798.0137	6371	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	52092	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.859532	0.150823	0.516849	0.701464	0.000000	0.312627	0.145360	0.228859	0.365214	0.000000	0.274196	-0.021881	0.126129	1.173442	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041430Down.022	12	12	1.121012	386.1	12	12	0.752064	131.3	195.915616	2.845663	74.855466	70.773510	3645095452	3471.563102	14.514444	185	2019	7	4	0	0	63	31	829.23	2.01	42	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2533	43.5165	194.1872	52.0	3.030	304.80	15798.0137	6344	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	52216	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.841215	0.152993	0.506768	0.692248	0.000000	0.302439	0.141829	0.221960	0.361516	0.000000	0.278864	-0.026332	0.126078	1.208349	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041432ELAw.023	12	12	1.098646	459.2	12	12	0.749303	152.2	195.756806	4.513027	75.169566	70.289400	3645095578	3471.564560	14.549444	185	2019	7	4	0	0	64	25	829.23	0.67	316	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0951	42.6838	194.1872	52.0	3.030	304.80	15798.0137	6341	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	52341	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.185913	0.209550	0.706037	0.699673	0.000000	0.376258	0.173002	0.274547	0.370044	0.000000	0.273462	-0.022433	0.125693	1.178732	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041435Spec.024	12	12	1.067266	363.8	12	12	0.741930	150.7	188.827799	21.357672	75.529994	69.751300	3645095712	3471.566111	14.586667	185	2019	7	4	0	0	64	28	829.23	2.46	312	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1927	34.3038	188.8670	52.0	3.030	304.80	15798.0137	6352	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	52475	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.763808	0.307267	1.050809	0.703322	0.000000	0.404206	0.186868	0.295382	0.367707	0.000000	0.277896	-0.026798	0.125580	1.213418	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041437Palo.025	12	12	1.113442	432.1	12	12	0.758339	145.0	212.178164	1.700972	75.508330	69.645591	3645095849	3471.567697	14.624722	185	2019	7	4	0	0	64	32	829.27	0.89	77	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4534	43.9874	210.1478	52.0	3.030	304.80	15798.0137	6361	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	52612	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.935156	0.158602	0.560374	0.709976	0.000000	0.332738	0.151332	0.241979	0.374753	0.000000	0.278070	-0.026567	0.125884	1.211223	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041439Mari.026	11	9	2.552437	414.5	10	9	2.079833	133.0	230.927060	2.330446	75.824757	69.181303	3645095982	3471.569236	14.661667	185	2019	7	4	0	0	64	33	829.23	0.45	160	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1303	43.5608	229.6552	52.0	3.030	304.80	15798.0137	6310	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	52743	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.112101	0.195218	0.663273	0.701412	0.000000	0.378991	0.175256	0.277003	0.367567	0.000000	0.273776	-0.021872	0.126067	1.173652	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041441Down.027	11	9	5.859716	431.2	11	10	1.861876	146.8	230.798868	3.214887	76.139671	68.680736	3645096104	3471.570648	14.695556	185	2019	7	4	0	0	64	32	829.27	1.34	289	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0026	43.1193	229.6552	52.0	3.030	304.80	15798.0137	6384	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	52868	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.277803	0.222592	0.762099	0.703327	0.000000	0.408769	0.188795	0.298869	0.368121	0.000000	0.279215	-0.027952	0.125778	1.222161	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907041443Down.028	6	6	1.121192	339.9	6	6	0.750658	108.5	231.022727	4.319971	76.391945	68.279904	3645096203	3471.571794	14.723056	185	2019	7	4	0	0	63	34	829.37	2.01	29	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2256	42.5655	229.6552	52.0	3.030	304.80	15798.0137	6358	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	52997	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.296354	0.228742	0.776010	0.700022	0.000000	0.401424	0.188634	0.294717	0.360627	0.000000	0.282055	-0.031176	0.125535	1.248671	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
