File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907151525Palo.011	12	12	1.121699	440.7	12	12	0.755526	145.3	212.177763	1.701977	82.454750	60.836393	3646049128	3482.601019	15.424444	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4530	43.9869	210.1478	52.0	3.030	304.80	15798.0137	4987	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	55476	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.800238	0.136863	0.480654	0.707917	0.000000	0.313293	0.141525	0.227444	0.377666	0.000000	0.300641	-0.026159	0.137155	1.190537	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151527Mari.012	12	12	1.119454	556.7	12	12	0.745998	158.0	230.927060	2.327446	82.811134	60.390520	3646049259	3482.602535	15.460833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1303	43.5623	229.6552	52.0	3.030	304.80	15798.0137	4995	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	55607	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.035134	0.170666	0.616453	0.716949	0.000000	0.369415	0.167708	0.268416	0.375535	0.000000	0.291253	-0.016764	0.137445	1.122152	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151529Down.013	12	12	1.159135	304.4	12	12	0.766976	115.6	230.797864	3.195298	83.154497	59.879651	3646049383	3482.603970	15.495278	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0016	43.1291	229.6552	52.0	3.030	304.80	15798.0137	4996	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	55731	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.500811	0.092343	0.302490	0.688657	0.000000	0.228109	0.105271	0.166705	0.368461	0.000000	0.305702	-0.031063	0.137447	1.226435	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151531Down.014	12	12	1.142677	323.9	12	12	0.765653	123.5	231.024936	4.282946	83.483436	59.383434	3646049509	3482.605428	15.530278	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2278	42.5840	229.6552	52.0	3.030	304.80	15798.0137	4982	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	55856	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.612542	0.105785	0.367708	0.705507	0.000000	0.246742	0.112823	0.179672	0.372451	0.000000	0.296143	-0.021714	0.137346	1.158386	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151533West.015	12	12	1.127373	308.0	12	12	0.754600	137.9	240.321936	6.883375	83.829202	58.880614	3646049637	3482.606910	15.565833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4891	41.2339	237.6355	52.0	3.030	304.80	15798.0137	4978	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	55985	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.730675	0.127114	0.441929	0.703641	0.000000	0.308000	0.141560	0.224749	0.370231	0.000000	0.305458	-0.030998	0.137380	1.225858	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151536Sant.016	12	12	1.129325	356.9	12	12	0.752925	138.7	249.527586	1.968562	83.902255	58.694947	3646049767	3482.608414	15.601944	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6594	43.6473	247.3892	52.0	3.030	304.80	15798.0137	4996	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	56114	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.646339	0.113784	0.391563	0.700647	0.000000	0.288076	0.132784	0.210347	0.368988	0.000000	0.296078	-0.021926	0.137177	1.160086	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151538Spec.017	12	12	1.044972	395.4	12	12	0.729966	201.2	188.835227	21.366983	84.495970	57.851303	3646049910	3482.610069	15.641667	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2001	34.2991	187.9803	52.0	3.030	304.80	15798.0137	4995	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	56258	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	2.938529	0.494990	1.753306	0.711674	0.000000	0.665551	0.305561	0.485835	0.370699	0.000000	0.295708	-0.021785	0.137012	1.159168	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151540Glen.018	12	12	1.143939	344.6	12	12	0.762977	129.6	249.508011	4.057136	84.646598	57.548359	3646050052	3482.611713	15.681111	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1540	-118.2730	160	-112.6399	42.6031	247.3892	52.0	3.030	304.80	15798.0137	4979	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Glendale	Glendale	56399	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.604464	0.088867	0.356672	0.743669	0.000000	0.235455	0.097958	0.166710	0.412393	0.000000	0.300037	-0.026476	0.136901	1.193583	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151542Univ.019	12	12	1.144379	367.6	12	12	0.762992	142.5	252.603799	3.001345	84.863858	57.189490	3646050177	3482.613160	15.715833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1430	-118.3570	172	-115.7238	43.1176	250.0493	52.0	3.030	304.80	15798.0137	4979	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	UniversalCityNew	UniversalCityNew	56525	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.644660	0.092188	0.380705	0.749774	0.000000	0.273777	0.114796	0.194164	0.409143	0.000000	0.290930	-0.017131	0.137017	1.125142	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151545Sher.020	12	12	1.139661	348.3	12	12	0.757306	141.8	258.920956	2.517366	85.119566	56.799330	3646050303	3482.614618	15.750833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1631	-118.4107	202	-122.0167	43.3347	256.2562	52.0	3.030	304.80	15798.0137	4989	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ShermanOaks	ShermanOaks	56651	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.624020	0.102698	0.375416	0.717380	0.000000	0.290956	0.128546	0.209493	0.387151	0.000000	0.295373	-0.021770	0.137107	1.159319	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151547Wood.021	12	12	1.129581	392.3	12	12	0.750424	145.0	264.658288	1.601053	85.304451	56.518604	3646050430	3482.616088	15.786111	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1777	-118.6007	259	-127.7320	43.7733	263.3498	52.0	3.030	304.80	15798.0137	4992	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WoodlandHills	WoodlandHills	56777	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.655464	0.113037	0.395482	0.705845	0.000000	0.307236	0.140479	0.223899	0.372464	0.000000	0.290737	-0.016868	0.136957	1.123195	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151549VanN.022	12	12	1.141871	357.9	12	12	0.752917	142.2	266.866467	2.009236	85.642341	56.004183	3646050554	3482.617523	15.820556	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2008	-118.4956	231	-129.9317	43.5625	265.1231	52.0	3.030	304.80	15798.0137	4991	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	VanNuysAirPort	VanNuysAirPort	56902	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.621972	0.106817	0.374953	0.706887	0.000000	0.301995	0.138014	0.219870	0.372678	0.000000	0.290491	-0.016776	0.136981	1.122582	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151551Cano.023	12	12	1.148080	394.1	12	12	0.798484	145.9	268.319447	1.643519	85.866284	55.656256	3646050679	3482.618970	15.855278	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2072	-118.5950	246	-131.3791	43.7412	266.0099	52.0	3.030	304.80	15798.0137	4987	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	CanogaPark	CanogaPark	57027	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.656639	0.115996	0.397812	0.699773	0.000000	0.306479	0.140693	0.223422	0.370745	0.000000	0.291080	-0.017290	0.136923	1.126303	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151553Nort.024	12	12	1.125715	365.8	12	12	0.773804	142.3	270.349944	1.808389	86.172997	55.188966	3646050803	3482.620405	15.889722	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2232	-118.5464	240	-133.4018	43.6533	267.7833	52.0	3.030	304.80	15798.0137	4976	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Northridge	Northridge	57151	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.763907	0.129475	0.458948	0.710187	0.000000	0.314643	0.142985	0.228975	0.375103	0.000000	0.291358	-0.016874	0.137412	1.122967	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151555Spec.025	12	12	1.088888	404.2	12	12	0.777074	210.4	188.835127	21.364184	86.751634	54.279929	3646050950	3482.622106	15.930556	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2000	34.3005	189.7537	52.0	3.030	304.80	15798.0137	4988	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	57298	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	3.279979	0.557207	1.944104	0.709618	0.000000	0.738778	0.337806	0.537966	0.372451	0.000000	0.291494	-0.017297	0.137218	1.126172	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151558Font.026	12	12	1.048211	466.0	12	12	0.735056	199.5	105.157806	1.192770	87.314644	53.237203	3646051095	3482.623785	15.970833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0695	-117.3900	340	31.1560	44.6416	106.4039	52.0	3.030	304.80	15798.0137	4988	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Fontana	Fontana	57443	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.950057	0.161894	0.571068	0.708849	0.000000	0.519129	0.230764	0.374947	0.384545	0.000000	0.291095	-0.016380	0.137494	1.119257	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151600Ranc.027	12	12	1.056185	456.3	12	12	0.731362	201.3	109.541339	1.654005	87.495024	52.970325	3646051220	3482.625231	16.005556	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0812	-117.5888	325	26.7893	44.4145	108.1773	52.0	3.030	304.80	15798.0137	4991	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	RanchoCucamunga	RanchoCucamunga	57568	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.968748	0.156705	0.579727	0.721556	0.000000	0.538691	0.237925	0.388032	0.387279	0.000000	0.295977	-0.021209	0.137563	1.154393	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151602Rive.028	12	12	1.081772	431.7	12	12	0.740738	186.6	115.981870	1.177958	87.782909	52.374933	3646051347	3482.626701	16.040833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9508	-117.3924	265	20.3735	44.6539	115.2709	52.0	3.030	304.80	15798.0137	4993	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Riverside	Riverside	57695	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.819380	0.147645	0.497393	0.694666	0.000000	0.492366	0.227971	0.360007	0.367046	0.000000	0.290370	-0.016596	0.137068	1.121246	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151604Lake.029	12	12	1.101593	418.6	12	12	0.740433	172.4	122.733396	1.035533	87.993987	51.961785	3646051473	3482.628160	16.075833	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8772	-117.4158	403	13.6479	44.7217	121.4778	52.0	3.030	304.80	15798.0137	4990	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LakeMatt	LakeMatt	57821	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.726001	0.129214	0.439244	0.697857	0.000000	0.427512	0.197097	0.312290	0.368894	0.000000	0.295701	-0.021104	0.137360	1.153869	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151606Norc.030	12	12	1.104302	446.1	12	12	0.733587	185.1	122.638231	1.688698	88.253924	51.660585	3646051597	3482.629595	16.110278	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9618	-117.5725	190	13.7427	44.3952	121.4778	52.0	3.030	304.80	15798.0137	4990	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Norco	Norco	57945	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.861828	0.146211	0.518173	0.709948	0.000000	0.478152	0.216238	0.347185	0.377188	0.000000	0.291011	-0.016142	0.137327	1.117456	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907151608Pomo.031	12	12	1.081107	348.5	12	12	0.744185	170.2	122.827257	2.343769	88.518396	51.352852	3646051722	3482.631042	16.145000	196	2019	7	15	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0434	-117.7246	253	13.5544	44.0675	121.4778	52.0	3.030	304.80	15798.0137	4990	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Pomona	Pomona	58070	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.728338	0.122501	0.438185	0.712058	0.000000	0.418208	0.187934	0.303001	0.379900	0.000000	0.290736	-0.016362	0.137337	1.119278	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
