File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907082221Nort.011	12	12	1.148407	336.0	12	12	0.767087	112.0	146.838861	1.898811	259.776551	33.756779	3645469277	3475.889780	22.354722	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3650	44.2387	144.5320	52.0	3.030	304.80	15798.0137	5264	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	80424	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.567102	0.101916	0.342600	0.695375	0.000000	0.234422	0.111407	0.172837	0.355712	0.000000	0.269515	-0.024709	0.122499	1.201681	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190708222360In.012	12	12	1.151998	295.0	12	12	0.762439	112.1	146.694005	3.015573	259.898212	34.119173	3645469402	3475.891227	22.389444	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2207	43.6808	144.5320	52.0	3.030	304.80	15798.0137	5241	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	80549	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.541280	0.098314	0.327776	0.692607	0.000000	0.232083	0.110357	0.171167	0.355467	0.000000	0.274205	-0.029171	0.122576	1.238130	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082225Sant.013	12	12	1.131589	354.9	12	12	0.766678	112.7	146.799611	5.937272	260.079589	34.499256	3645469529	3475.892697	22.424722	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.3259	42.2196	145.4187	52.0	3.030	304.80	15798.0137	5232	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	80676	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.690509	0.123170	0.416586	0.697273	0.000000	0.238778	0.113525	0.176093	0.355527	0.000000	0.269645	-0.024767	0.122693	1.202216	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082227OCai.014	12	12	1.155053	302.5	12	12	0.775349	114.4	163.477755	1.513637	261.177875	34.955904	3645469658	3475.894190	22.460556	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9400	44.3640	161.3793	52.0	3.030	304.80	15798.0137	5211	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	80806	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.516097	0.095106	0.314187	0.688806	0.000000	0.244014	0.116984	0.180522	0.351887	0.000000	0.265346	-0.020524	0.122374	1.167676	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082229Ange.015	12	12	1.172514	296.0	12	12	0.782355	112.6	160.879778	1.953388	261.372359	35.383464	3645469782	3475.895625	22.495000	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3520	44.1561	161.3793	52.0	3.030	304.80	15798.0137	5202	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	80930	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.518569	0.094374	0.314486	0.692092	0.000000	0.241041	0.115040	0.178013	0.353857	0.000000	0.265008	-0.021058	0.121882	1.172655	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082232Spec.016	12	12	1.058001	559.8	12	12	0.785709	250.7	188.835127	21.368584	261.085526	35.775870	3645469920	3475.897222	22.533333	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2000	34.2983	187.9803	52.0	3.030	304.80	15798.0137	5190	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	81068	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	4.631596	0.810336	2.763773	0.702204	0.000000	1.110010	0.526108	0.818545	0.356883	0.000000	0.277219	-0.034002	0.121475	1.279767	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082234Hunt.017	12	12	1.151463	299.4	12	12	0.783559	117.2	172.197940	1.703835	262.237059	36.239477	3645470057	3475.898808	22.571389	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6267	44.2253	172.0197	52.0	3.030	304.80	15798.0137	5189	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	81204	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.530328	0.098522	0.323206	0.686695	0.000000	0.255545	0.122802	0.189216	0.350849	0.000000	0.267748	-0.026165	0.120881	1.216462	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082236LaMi.018	12	12	1.157666	286.5	12	12	0.771876	116.1	172.333460	2.715204	262.328862	36.664547	3645470181	3475.900243	22.605833	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7617	43.7189	172.0197	52.0	3.030	304.80	15798.0137	5193	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	81329	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.538510	0.101088	0.329294	0.683918	0.000000	0.252240	0.121408	0.186766	0.350151	0.000000	0.267729	-0.025763	0.121082	1.212953	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082238605a.019	12	12	1.151074	273.6	12	12	0.763321	112.2	172.057702	4.316713	262.523456	37.092537	3645470306	3475.901690	22.640556	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4870	42.9196	172.0197	52.0	3.030	304.80	15798.0137	5192	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	81454	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.527428	0.097603	0.321234	0.687711	0.000000	0.237887	0.113398	0.175666	0.354381	0.000000	0.263489	-0.020640	0.121467	1.169996	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082240Sant.020	12	12	1.122665	373.0	12	12	0.767494	113.2	170.974643	9.633654	262.740070	37.531440	3645470434	3475.903171	22.676111	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4081	40.2668	172.0197	52.0	3.030	304.80	15798.0137	5207	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	81581	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.749793	0.129734	0.448128	0.705047	0.000000	0.239842	0.112586	0.176284	0.361088	0.000000	0.267751	-0.025034	0.121468	1.206174	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082242Long.021	12	12	1.138573	319.7	12	12	0.754187	131.7	196.032164	2.044621	263.423889	37.819274	3645470566	3475.904699	22.712778	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3694	43.9163	194.1872	52.0	3.030	304.80	15798.0137	5191	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	81713	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.619573	0.114383	0.377352	0.688334	0.000000	0.310156	0.147831	0.228934	0.354432	0.000000	0.264055	-0.020758	0.121623	1.170648	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082244Down.022	12	12	1.145431	301.3	12	12	0.754767	128.2	195.916319	2.843254	263.660371	38.288912	3645470690	3475.906134	22.747222	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2540	43.5177	194.1872	52.0	3.030	304.80	15798.0137	5187	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	81838	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.603926	0.112046	0.367988	0.687019	0.000000	0.298988	0.142553	0.220706	0.354293	0.000000	0.263634	-0.020864	0.121428	1.171883	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082246ELAw.023	12	12	1.136806	298.7	12	12	0.758839	121.2	195.756907	4.513425	263.890738	38.765244	3645470815	3475.907581	22.781944	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0952	42.6836	194.1872	52.0	3.030	304.80	15798.0137	5184	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	81963	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.612125	0.113313	0.371516	0.687637	0.000000	0.269712	0.128495	0.198937	0.354634	0.000000	0.263218	-0.020804	0.121283	1.171649	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082249Spec.024	12	12	1.026128	551.4	12	12	0.726759	245.6	188.827698	21.373073	264.090670	39.291675	3645470949	3475.909132	22.819167	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1926	34.2961	188.8670	52.0	3.030	304.80	15798.0137	5189	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	82096	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	4.403898	0.780140	2.621081	0.699073	0.000000	1.054974	0.497980	0.776687	0.358667	0.000000	0.263696	-0.020606	0.121634	1.169543	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082251Palo.025	12	12	1.119992	365.8	12	12	0.750085	148.7	212.178265	1.701771	264.759678	39.466222	3645471086	3475.910718	22.857222	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4535	43.9870	210.1478	52.0	3.030	304.80	15798.0137	5191	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	82233	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.755332	0.125244	0.452552	0.715568	0.000000	0.352930	0.157640	0.255302	0.382495	0.000000	0.267307	-0.025103	0.121281	1.207488	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082253Mari.026	12	12	1.104420	383.6	12	12	0.737108	167.7	230.927060	2.327446	264.874025	39.903796	3645471216	3475.912222	22.893333	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1303	43.5623	229.6552	52.0	3.030	304.80	15798.0137	5187	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	82363	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.906479	0.166070	0.550831	0.690362	0.000000	0.464279	0.218497	0.341436	0.359977	0.000000	0.263545	-0.020677	0.121496	1.170290	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082255Down.027	12	12	1.114551	339.5	12	12	0.745756	159.0	230.798466	3.211892	265.192455	40.414453	3645471340	3475.913657	22.927778	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0022	43.1208	229.6552	52.0	3.030	304.80	15798.0137	5196	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	82488	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.856501	0.155841	0.519908	0.692158	0.000000	0.437167	0.206305	0.321677	0.358775	0.000000	0.263720	-0.020329	0.121773	1.167063	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082257Down.028	12	12	1.113235	314.5	12	12	0.746229	154.7	231.026843	4.310925	265.514194	40.907422	3645471465	3475.915104	22.962500	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2297	42.5700	229.6552	52.0	3.030	304.80	15798.0137	5195	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	82612	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.802397	0.146761	0.487613	0.690793	0.000000	0.413127	0.195063	0.304311	0.358549	0.000000	0.267882	-0.024461	0.121676	1.200797	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082259West.029	12	12	1.133962	268.1	12	12	0.757684	145.2	240.326956	6.891124	265.817181	41.409675	3645471593	3475.916586	22.998056	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4941	41.2300	237.6355	52.0	3.030	304.80	15798.0137	5188	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	82740	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.709739	0.130785	0.432544	0.688802	0.000000	0.380594	0.181020	0.280930	0.355359	0.000000	0.268256	-0.025101	0.121470	1.206507	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082302Sant.030	12	12	1.103601	450.3	12	12	0.818218	187.8	249.528088	1.978557	266.049999	41.595498	3645471722	3475.918079	23.033889	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6599	43.6423	248.2759	52.0	3.030	304.80	15798.0137	5189	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	82869	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.253985	0.226274	0.760227	0.694324	0.000000	0.597298	0.283694	0.440477	0.355972	0.000000	0.264167	-0.021336	0.121443	1.175750	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907082304Spec.031	12	12	1.100115	542.0	12	11	0.848311	223.2	188.835227	21.364183	266.523628	42.423423	3645471861	3475.919687	23.072500	189	2019	7	8	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2001	34.3005	188.8670	52.0	3.030	304.80	15798.0137	5184	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	83014	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	4.192947	0.744587	2.498525	0.698434	0.000000	1.002870	0.477064	0.740544	0.355290	0.000000	0.263548	-0.021139	0.121246	1.174417	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
