File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907051745Nort.011	12	12	1.112677	397.9	12	12	0.749026	149.9	146.838761	1.898812	102.754523	30.531970	3645193542	3472.698403	17.761667	186	2019	7	5	0	0	74	38	833.06	2.46	103	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3649	44.2387	144.5320	52.0	3.030	304.80	15798.0137	6329	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	63908	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.819820	0.147630	0.495952	0.694826	0.000000	0.380210	0.177225	0.278802	0.364138	0.000000	0.306103	-0.031062	0.137728	1.225925	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190705174760In.012	12	12	1.120280	428.5	12	12	0.742360	155.4	146.688082	3.022612	103.341125	30.231398	3645193666	3472.699838	17.796111	186	2019	7	5	0	0	73	37	833.06	2.91	106	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2148	43.6773	144.5320	52.0	3.030	304.80	15798.0137	6316	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	64033	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.953618	0.167583	0.574381	0.701077	0.000000	0.408582	0.189146	0.298570	0.367121	0.000000	0.291692	-0.016043	0.137971	1.116412	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051749Sant.013	12	12	1.088039	423.6	12	12	0.735817	156.6	146.800313	5.935267	103.923517	29.901425	3645193793	3472.701308	17.831389	186	2019	7	5	0	0	73	41	833.06	2.24	104	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.3266	42.2206	145.4187	52.0	3.030	304.80	15798.0137	6309	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	64160	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.086825	0.188819	0.652893	0.704020	0.000000	0.419353	0.193652	0.306202	0.368190	0.000000	0.291603	-0.016068	0.137803	1.116639	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051752OCai.014	12	12	1.126309	352.4	12	12	0.750115	141.0	163.477755	1.513237	103.773305	29.276397	3645193923	3472.702813	17.867500	186	2019	7	5	0	0	74	41	833.06	1.79	95	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9400	44.3642	161.3793	52.0	3.030	304.80	15798.0137	6331	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	64290	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.679980	0.129122	0.413111	0.681045	0.000000	0.328729	0.153810	0.241007	0.362517	0.000000	0.296168	-0.020852	0.137770	1.151254	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051754Ange.015	12	12	1.120137	354.1	12	12	0.751812	142.4	160.885099	1.949540	104.443374	28.904802	3645194047	3472.704248	17.901944	186	2019	7	5	0	0	72	34	833.06	2.68	109	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3573	44.1580	161.3793	52.0	3.030	304.80	15798.0137	6347	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	64414	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.704281	0.129768	0.427450	0.688869	0.000000	0.335905	0.156902	0.246320	0.363234	0.000000	0.296111	-0.021258	0.137538	1.154774	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051756Spec.016	12	12	1.052756	344.9	12	12	0.727171	260.9	188.836131	21.365772	105.559437	28.696413	3645194184	3472.705833	17.940000	186	2019	7	5	0	0	72	32	833.06	3.80	120	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2010	34.2997	187.0936	52.0	3.030	304.80	15798.0137	6339	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	64551	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	5.441857	0.930689	3.222854	0.707930	0.000000	1.175845	0.542466	0.857402	0.368608	0.000000	0.300731	-0.025997	0.137557	1.189224	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051758Hunt.017	12	12	1.128426	348.4	12	12	0.714446	125.4	172.198342	1.702830	105.297288	28.045139	3645194320	3472.707407	17.977778	186	2019	7	5	0	0	74	41	833.06	3.36	121	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6271	44.2258	175.5665	52.0	3.030	304.80	15798.0137	6330	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	64687	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.659800	0.117394	0.398687	0.697921	0.000000	0.305987	0.142286	0.223881	0.365183	0.000000	0.291617	-0.016578	0.137580	1.120563	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051800LaMi.018	12	11	1.171996	353.2	12	12	0.751725	138.2	172.321916	2.685526	106.119706	27.704239	3645194445	3472.708854	18.012500	186	2019	7	5	0	0	74	40	833.06	1.79	113	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7502	43.7338	172.9064	52.0	3.030	304.80	15798.0137	6317	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	64812	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.758840	0.136922	0.455932	0.694403	0.000000	0.323027	0.149884	0.236398	0.366119	0.000000	0.311201	-0.034531	0.138439	1.249154	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051802605a.019	12	12	1.117301	370.3	12	12	0.750685	140.1	172.055092	4.344741	106.846920	27.339651	3645194570	3472.710301	18.047222	186	2019	7	5	0	0	74	39	833.19	2.91	111	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4844	42.9056	172.9064	52.0	3.030	304.80	15798.0137	6299	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	64937	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.815023	0.144093	0.491109	0.699572	0.000000	0.341171	0.158235	0.249486	0.366306	0.000000	0.292451	-0.016093	0.138320	1.116468	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051804Sant.020	12	12	1.086154	370.6	12	12	0.748407	138.0	171.044611	9.508926	107.591252	26.963763	3645194698	3472.711782	18.082778	186	2019	7	5	0	0	72	41	833.19	2.24	101	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4778	40.3288	172.0197	52.0	3.030	304.80	15798.0137	6311	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	65065	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.950975	0.163463	0.569021	0.706694	0.000000	0.331229	0.152503	0.241876	0.369472	0.000000	0.291972	-0.016868	0.137813	1.122634	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051807Long.021	12	12	1.137122	332.3	12	12	0.755121	125.8	196.032866	2.049012	107.412715	26.547589	3645194832	3472.713333	18.120000	186	2019	7	5	0	0	72	41	833.19	2.46	106	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3701	43.9141	195.0739	52.0	3.030	304.80	15798.0137	6313	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	65198	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.612216	0.111508	0.372281	0.691891	0.000000	0.272611	0.127612	0.200174	0.362298	0.000000	0.291545	-0.016588	0.137553	1.120666	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051809Down.022	12	11	1.167957	330.5	12	12	0.772315	125.5	195.916319	2.848054	108.215826	26.142849	3645194956	3472.714769	18.154444	186	2019	7	5	0	0	71	43	833.19	3.58	112	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2540	43.5153	195.0739	52.0	3.030	304.80	15798.0137	6306	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	65323	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.703470	0.126042	0.424829	0.696147	0.000000	0.285708	0.133641	0.209526	0.362636	0.000000	0.291049	-0.016573	0.137467	1.120761	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051811ELAw.023	12	12	1.139152	345.0	12	12	0.785608	130.1	195.756605	4.513029	109.066449	25.738834	3645195081	3472.716215	18.189167	186	2019	7	5	0	0	72	45	833.23	2.24	108	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0949	42.6838	195.0739	52.0	3.030	304.80	15798.0137	6295	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	65448	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.751844	0.132321	0.452862	0.700696	0.000000	0.296511	0.137547	0.217022	0.366229	0.000000	0.291635	-0.017756	0.137069	1.129676	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051813Spec.024	12	12	1.131844	359.7	12	9	0.930427	230.4	188.828000	21.372470	110.118128	25.312224	3645195216	3472.717778	18.226667	186	2019	7	5	0	0	73	45	833.19	2.46	99	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1929	34.2964	188.8670	52.0	3.030	304.80	15798.0137	6320	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	65582	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	5.567506	0.942763	3.308240	0.710413	0.000000	1.208614	0.558767	0.884744	0.367688	0.000000	0.297546	-0.024136	0.137019	1.176494	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051815Palo.025	12	12	1.159315	317.5	12	12	0.809011	123.1	212.178164	1.701772	109.591158	24.973356	3645195352	3472.719352	18.264444	186	2019	7	5	0	0	73	41	833.19	3.36	110	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4534	43.9870	211.0345	52.0	3.030	304.80	15798.0137	6312	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	65719	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.626936	0.113938	0.380374	0.692464	0.000000	0.267932	0.123458	0.195668	0.369131	0.000000	0.296604	-0.023160	0.136922	1.169309	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051818Mari.026	12	12	1.143293	342.7	12	12	0.771090	119.3	230.927261	2.326243	110.555013	24.637800	3645195482	3472.720856	18.300556	186	2019	7	5	0	0	73	43	833.19	2.01	97	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1305	43.5629	228.7685	52.0	3.030	304.80	15798.0137	6330	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	65849	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.675049	0.120044	0.406047	0.698020	0.000000	0.259950	0.120755	0.190299	0.365617	0.000000	0.295575	-0.021275	0.137154	1.155020	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051820Down.027	12	12	1.128812	326.6	12	12	0.760143	119.0	230.800775	3.212466	111.429250	24.187513	3645195606	3472.722292	18.335000	186	2019	7	5	0	0	72	41	833.19	2.91	105	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0045	43.1205	228.7685	52.0	3.030	304.80	15798.0137	6321	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	65973	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.651320	0.116557	0.392496	0.696453	0.000000	0.256227	0.119467	0.187779	0.364019	0.000000	0.290869	-0.016978	0.137190	1.123982	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051822Down.028	12	12	1.133569	324.7	12	12	0.761092	118.2	231.017407	4.292231	112.273166	23.750265	3645195731	3472.723738	18.369722	186	2019	7	5	0	0	72	41	833.19	2.68	104	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2203	42.5794	228.7685	52.0	3.030	304.80	15798.0137	6315	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	66098	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.666298	0.119238	0.401836	0.696457	0.000000	0.258845	0.120349	0.189769	0.365242	0.000000	0.291205	-0.016696	0.137394	1.121649	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051824West.029	12	12	1.125687	305.0	12	12	0.764401	117.7	240.322137	6.882373	113.198155	23.316982	3645195859	3472.725220	18.405278	186	2019	7	5	0	0	73	44	833.19	2.01	113	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4893	41.2344	237.6355	52.0	3.030	304.80	15798.0137	6328	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	66226	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.693699	0.124674	0.418805	0.695372	0.000000	0.261794	0.121967	0.191802	0.364359	0.000000	0.295857	-0.021837	0.137179	1.159295	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051826Sant.030	12	12	1.145194	317.6	12	12	0.765007	118.5	249.527586	1.969962	113.338372	23.110183	3645195988	3472.726713	18.441111	186	2019	7	5	0	0	73	41	833.36	3.13	112	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6594	43.6466	247.3892	52.0	3.030	304.80	15798.0137	6310	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	66355	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.589931	0.106531	0.357244	0.694111	0.000000	0.250449	0.116547	0.183476	0.364862	0.000000	0.296032	-0.021712	0.137496	1.158383	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907051828Spec.031	12	12	1.072761	356.8	12	12	0.725458	272.5	188.835227	21.365783	115.005782	22.397895	3645196132	3472.728380	18.481111	186	2019	7	5	0	0	74	40	833.36	2.24	106	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2001	34.2997	189.7537	52.0	3.030	304.80	15798.0137	6299	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	66499	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	5.731041	0.971597	3.401675	0.710127	0.000000	1.242029	0.571928	0.907033	0.369412	0.000000	0.291538	-0.016323	0.137786	1.118633	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
