File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907141627605a.019	12	12	1.159221	253.2	12	12	0.763608	119.4	172.056196	4.334529	90.713801	47.720323	3645966420	3481.643750	16.450000	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4855	42.9107	172.0197	52.0	3.030	304.80	15798.0137	5017	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	59164	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.477444	0.085061	0.289245	0.697585	0.000000	0.232576	0.105602	0.169000	0.375469	0.000000	0.291509	-0.016525	0.137649	1.120196	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141629Sant.020	12	12	1.139057	337.8	12	12	0.768845	117.7	170.970326	9.651899	91.109557	47.297595	3645966547	3481.645220	16.485278	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4038	40.2577	172.0197	52.0	3.030	304.80	15798.0137	5020	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	59292	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.686858	0.115324	0.411519	0.712491	0.000000	0.239528	0.108566	0.173960	0.376229	0.000000	0.291486	-0.016550	0.137695	1.120405	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141631Long.021	12	12	1.169616	284.5	12	12	0.767974	118.4	196.032665	2.044614	91.042555	46.959617	3645966680	3481.646759	16.522222	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3699	43.9163	195.0739	52.0	3.030	304.80	15798.0137	5009	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	59424	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.446275	0.079143	0.271030	0.698755	0.000000	0.228111	0.104111	0.166041	0.373246	0.000000	0.291070	-0.016829	0.137272	1.122755	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141633Down.022	12	12	1.166221	280.7	12	12	0.767306	117.4	195.913909	2.847084	91.463870	46.501962	3645966804	3481.648194	16.556667	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2516	43.5158	195.0739	52.0	3.030	304.80	15798.0137	5007	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	59548	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.470926	0.082414	0.284999	0.702121	0.000000	0.226997	0.103941	0.165528	0.371842	0.000000	0.291253	-0.016776	0.137302	1.122249	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141635ELAw.023	12	12	1.150153	318.2	12	12	0.767329	117.5	195.754497	4.511055	91.904333	46.039496	3645966929	3481.649641	16.591389	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0928	42.6848	195.0739	52.0	3.030	304.80	15798.0137	4997	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	59673	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.559165	0.095853	0.336675	0.707350	0.000000	0.228603	0.104519	0.166623	0.372488	0.000000	0.290846	-0.016557	0.137132	1.120735	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141637Spec.024	12	12	1.042219	506.5	12	12	0.725704	236.8	188.827498	21.362276	92.438108	45.535479	3645967063	3481.651192	16.628611	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1924	34.3015	189.7537	52.0	3.030	304.80	15798.0137	4987	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	59807	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	3.855275	0.651894	2.282144	0.710766	0.000000	0.909537	0.412821	0.661365	0.375627	0.000000	0.300220	-0.026229	0.137090	1.191718	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141639Palo.025	12	12	1.161690	301.4	12	12	0.761977	122.9	212.177963	1.699975	92.185198	45.307202	3645967199	3481.652766	16.666389	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4532	43.9879	210.1478	52.0	3.030	304.80	15798.0137	5003	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	59944	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.506156	0.092358	0.307727	0.691392	0.000000	0.242148	0.110887	0.176453	0.371810	0.000000	0.290414	-0.016486	0.137317	1.120371	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141642Mari.026	12	12	1.172289	315.5	12	12	0.807029	118.5	230.927060	2.331246	92.668987	44.888835	3645967330	3481.654282	16.702778	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1303	43.5604	229.6552	52.0	3.030	304.80	15798.0137	4993	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	60074	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.491745	0.085701	0.296640	0.703227	0.000000	0.230573	0.105354	0.167892	0.372757	0.000000	0.291013	-0.016728	0.137254	1.121985	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141644Down.027	12	12	1.164033	306.2	12	12	0.798582	116.8	230.796760	3.203911	93.102056	44.385854	3645967454	3481.655718	16.737222	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0005	43.1248	229.6552	52.0	3.030	304.80	15798.0137	4984	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	60199	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.504485	0.090537	0.304715	0.695698	0.000000	0.229082	0.105605	0.167207	0.368933	0.000000	0.295984	-0.022134	0.137095	1.161646	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141646Down.028	12	12	1.155126	306.9	12	12	0.793641	123.8	231.023028	4.313768	93.513172	43.898968	3645967579	3481.657164	16.771944	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2259	42.5686	229.6552	52.0	3.030	304.80	15798.0137	4987	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	60324	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.585008	0.100102	0.352325	0.707802	0.000000	0.249580	0.113444	0.181595	0.375008	0.000000	0.296058	-0.021842	0.137223	1.159195	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141648West.029	12	12	1.140952	294.9	12	12	0.805957	134.1	240.322237	6.884372	93.956772	43.406113	3645967707	3481.658646	16.807500	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4894	41.2334	238.5222	52.0	3.030	304.80	15798.0137	4977	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	60452	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.664037	0.115051	0.400574	0.704663	0.000000	0.289238	0.132416	0.210995	0.371921	0.000000	0.301150	-0.026106	0.137681	1.189888	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141650Sant.030	12	12	1.153561	322.0	12	12	0.783270	127.2	249.527987	1.969158	94.018852	43.209512	3645967836	3481.660139	16.843333	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6598	43.6470	248.2759	52.0	3.030	304.80	15798.0137	4989	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	60581	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.542665	0.094694	0.328159	0.702881	0.000000	0.250350	0.114517	0.182535	0.372282	0.000000	0.291283	-0.016232	0.137747	1.118033	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907141652Spec.031	12	12	1.050055	502.2	12	12	0.724711	243.1	188.835729	21.366177	94.793423	42.386908	3645967979	3481.661794	16.883056	195	2019	7	14	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2006	34.2995	189.7537	52.0	3.030	304.80	15798.0137	4988	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	60724	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	4.107237	0.697240	2.431012	0.709785	0.000000	0.967187	0.438878	0.702594	0.375736	0.000000	0.291050	-0.015971	0.137636	1.116128	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
