           0   50.0000
           0   49.7500
           0   49.5000
           0   49.2500
           0   49.0000
           0   48.7500
           0   48.5000
           0   48.2500
           0   48.0000
           0   47.7500
           0   47.5000
           0   47.2500
           0   47.0000
           0   46.7500
           0   46.5000
           0   46.2500
           0   46.0000
           0   45.7500
           0   45.5000
           0   45.2500
           0   45.0000
           0   44.7500
           0   44.5000
           0   44.2500
           0   44.0000
           0   43.7500
           0   43.5000
           0   43.2500
           0   43.0000
           0   42.7500
           0   42.5000
           0   42.2500
           0   42.0000
           0   41.7500
           0   41.5000
           0   41.2500
           0   41.0000
           0   40.7500
           0   40.5000
           0   40.2500
           0   40.0000
           0   39.7500
           0   39.5000
           0   39.2500
           0   39.0000
           0   38.7500
           0   38.5000
           0   38.2500
           0   38.0000
           0   37.7500
           0   37.5000
           0   37.2500
           0   37.0000
           0   36.7500
           0   36.5000
           0   36.2500
           0   36.0000
           0   35.7500
           0   35.5000
           0   35.2500
           0   35.0000
           0   34.7500
           0   34.5000
           0   34.2500
           0   34.0000
           0   33.7500
           0   33.5000
           0   33.2500
           0   33.0000
           0   32.7500
           0   32.5000
           0   32.2500
           0   32.0000
           0   31.7500
           0   31.5000
           0   31.2500
           0   31.0000
           0   30.7500
           0   30.5000
           0   30.2500
           0   30.0000
           0   29.7500
           0   29.5000
           0   29.2500
           0   29.0000
           0   28.7500
           0   28.5000
           0   28.2500
           0   28.0000
           0   27.7500
           0   27.5000
           0   27.2500
           0   27.0000
           0   26.7500
           0   26.5000
           0   26.2500
           0   26.0000
           0   25.7500
           0   25.5000
           0   25.2500
           0   25.0000
           0   24.7500
           0   24.5000
           0   24.2500
           0   24.0000
           0   23.7500
           0   23.5000
           0   23.2500
           0   23.0000
           0   22.7500
           0   22.5000
           0   22.2500
           0   22.0000
           0   21.7500
           0   21.5000
           0   21.2500
           0   21.0000
           0   20.7500
           0   20.5000
           0   20.2500
           0   20.0000
           0   19.7500
           0   19.5000
           0   19.2500
           0   19.0000
           0   18.7500
           0   18.5000
           0   18.2500
           0   18.0000
           0   17.7500
           0   17.5000
           0   17.2500
           0   17.0000
           0   16.7500
           0   16.5000
           0   16.2500
           0   16.0000
           0   15.7500
           0   15.5000
           0   15.2500
           0   15.0000
           0   14.7500
           0   14.5000
           0   14.2500
           0   14.0000
           0   13.7500
           0   13.5000
           0   13.2500
           0   13.0000
           0   12.7500
           0   12.5000
           0   12.2500
           0   12.0000
           0   11.7500
           0   11.5000
           0   11.2500
           0   11.0000
           0   10.7500
           0   10.5000
           0   10.2500
           0   10.0000
           0    9.7500
           0    9.5000
           0    9.2500
           0    9.0000
           0    8.7500
           0    8.5000
           0    8.2500
           0    8.0000
           0    7.7500
           0    7.5000
           0    7.2500
           0    7.0000
           0    6.7500
           0    6.5000
           0    6.2500
           0    6.0000
           0    5.7500
           0    5.5000
           0    5.2500
           0    5.0000
           0    4.7500
           0    4.5000
           0    4.2500
           0    4.0000
           0    3.7500
           0    3.5000
           0    3.2500
           0    3.0000
           0    2.7500
           0    2.5000
           0    2.2500
           0    2.0000
           0    1.7500
           0    1.5000
           0    1.2500
           0    1.0000
           0    0.7500
           0    0.5000
           0    0.2500
           0    0.0000
